sku,current_stock,free_stock_value,blocked_stock,blocked_stock_value
231769,0.0,0.0,0.0,0.0
231770,0.0,0.0,0.0,0.0
231771,0.0,0.0,0.0,0.0
231772,0.0,0.0,0.0,0.0
231773,0.0,0.0,0.0,0.0
231774,0.0,0.0,0.0,0.0
231775,0.0,0.0,0.0,0.0
231776,0.0,0.0,0.0,0.0
231777,0.0,0.0,0.0,0.0
231778,0.0,0.0,0.0,0.0
231779,0.0,0.0,0.0,0.0
231780,0.0,0.0,0.0,0.0
231781,0.0,0.0,0.0,0.0
231782,0.0,0.0,0.0,0.0
231783,0.0,0.0,0.0,0.0
231784,0.0,0.0,0.0,0.0
231785,0.0,0.0,0.0,0.0
231786,0.0,0.0,0.0,0.0
231787,0.0,0.0,0.0,0.0
231788,0.0,0.0,0.0,0.0
231789,0.0,0.0,0.0,0.0
231790,0.0,0.0,0.0,0.0
231791,0.0,0.0,0.0,0.0
231792,0.0,0.0,0.0,0.0
231793,0.0,0.0,0.0,0.0
231794,0.0,0.0,0.0,0.0
231795,0.0,0.0,0.0,0.0
231796,0.0,0.0,0.0,0.0
231797,0.0,0.0,0.0,0.0
231798,0.0,0.0,0.0,0.0
231799,0.0,0.0,0.0,0.0
231800,0.0,0.0,0.0,0.0
231801,0.0,0.0,0.0,0.0
231802,0.0,0.0,0.0,0.0
231803,0.0,0.0,0.0,0.0
231804,0.0,0.0,0.0,0.0
231805,0.0,0.0,0.0,0.0
231806,0.0,0.0,0.0,0.0
231807,0.0,0.0,0.0,0.0
231808,0.0,0.0,0.0,0.0
231809,0.0,0.0,0.0,0.0
231810,0.0,0.0,0.0,0.0
231811,0.0,0.0,0.0,0.0
231812,0.0,0.0,0.0,0.0
231813,0.0,0.0,0.0,0.0
231814,0.0,0.0,0.0,0.0
231815,0.0,0.0,0.0,0.0
231816,0.0,0.0,0.0,0.0
231817,0.0,0.0,0.0,0.0
231818,0.0,0.0,0.0,0.0
231819,0.0,0.0,0.0,0.0
23182,0.0,0.0,0.0,0.0
231820,0.0,0.0,0.0,0.0
231821,0.0,0.0,0.0,0.0
231822,0.0,0.0,0.0,0.0
231823,0.0,0.0,0.0,0.0
231824,0.0,0.0,0.0,0.0
231825,0.0,0.0,0.0,0.0
231826,0.0,0.0,0.0,0.0
231827,0.0,0.0,0.0,0.0
231828,0.0,0.0,0.0,0.0
231829,0.0,0.0,0.0,0.0
23183,0.0,0.0,0.0,0.0
231830,0.0,0.0,0.0,0.0
231831,0.0,0.0,0.0,0.0
231832,0.0,0.0,0.0,0.0
231833,0.0,0.0,0.0,0.0
231834,0.0,0.0,0.0,0.0
231835,0.0,0.0,0.0,0.0
231836,0.0,0.0,0.0,0.0
231837,0.0,0.0,0.0,0.0
231838,0.0,0.0,0.0,0.0
231839,0.0,0.0,0.0,0.0
231840,0.0,0.0,0.0,0.0
231841,0.0,0.0,0.0,0.0
231842,0.0,0.0,0.0,0.0
231843,0.0,0.0,0.0,0.0
231844,0.0,0.0,0.0,0.0
231845,0.0,0.0,0.0,0.0
231846,0.0,0.0,0.0,0.0
231847,0.0,0.0,0.0,0.0
231848,0.0,0.0,0.0,0.0
231849,0.0,0.0,0.0,0.0
23185,0.0,0.0,0.0,0.0
231850,0.0,0.0,0.0,0.0
231851,0.0,0.0,0.0,0.0
231852,0.0,0.0,0.0,0.0
231853,0.0,0.0,0.0,0.0
231854,0.0,0.0,0.0,0.0
231855,0.0,0.0,0.0,0.0
231856,0.0,0.0,0.0,0.0
231857,0.0,0.0,0.0,0.0
231858,0.0,0.0,0.0,0.0
231859,0.0,0.0,0.0,0.0
231860,0.0,0.0,0.0,0.0
231861,0.0,0.0,0.0,0.0
231862,0.0,0.0,0.0,0.0
231863,0.0,0.0,0.0,0.0
231864,0.0,0.0,0.0,0.0
231865,0.0,0.0,0.0,0.0
231866,0.0,0.0,0.0,0.0
231867,0.0,0.0,0.0,0.0
231868,0.0,0.0,0.0,0.0
231869,0.0,0.0,0.0,0.0
231870,0.0,0.0,0.0,0.0
231871,0.0,0.0,0.0,0.0
231872,0.0,0.0,0.0,0.0
231873,0.0,0.0,0.0,0.0
231874,0.0,0.0,0.0,0.0
231875,0.0,0.0,0.0,0.0
231876,0.0,0.0,0.0,0.0
231877,0.0,0.0,0.0,0.0
231878,0.0,0.0,0.0,0.0
231879,0.0,0.0,0.0,0.0
231880,0.0,0.0,0.0,0.0
231881,0.0,0.0,0.0,0.0
231882,0.0,0.0,0.0,0.0
231883,0.0,0.0,0.0,0.0
231884,0.0,0.0,0.0,0.0
231885,0.0,0.0,0.0,0.0
231886,0.0,0.0,0.0,0.0
231887,0.0,0.0,0.0,0.0
231888,0.0,0.0,0.0,0.0
231889,0.0,0.0,0.0,0.0
231890,0.0,0.0,0.0,0.0
231891,0.0,0.0,0.0,0.0
231892,0.0,0.0,0.0,0.0
231893,0.0,0.0,0.0,0.0
231894,0.0,0.0,0.0,0.0
231895,0.0,0.0,0.0,0.0
231896,0.0,0.0,0.0,0.0
231897,0.0,0.0,0.0,0.0
231898,0.0,0.0,0.0,0.0
231899,0.0,0.0,0.0,0.0
231900,0.0,0.0,0.0,0.0
231901,0.0,0.0,0.0,0.0
231902,0.0,0.0,0.0,0.0
231903,0.0,0.0,0.0,0.0
231904,0.0,0.0,0.0,0.0
231905,0.0,0.0,0.0,0.0
231906,0.0,0.0,0.0,0.0
231907,0.0,0.0,0.0,0.0
231908,0.0,0.0,0.0,0.0
231909,0.0,0.0,0.0,0.0
231910,0.0,0.0,0.0,0.0
231911,0.0,0.0,0.0,0.0
231912,0.0,0.0,0.0,0.0
231913,0.0,0.0,0.0,0.0
231914,0.0,0.0,0.0,0.0
231915,0.0,0.0,0.0,0.0
231916,0.0,0.0,0.0,0.0
231917,0.0,0.0,0.0,0.0
231918,0.0,0.0,0.0,0.0
231919,0.0,0.0,0.0,0.0
231920,0.0,0.0,0.0,0.0
231921,0.0,0.0,0.0,0.0
231922,0.0,0.0,0.0,0.0
231923,0.0,0.0,0.0,0.0
231924,0.0,0.0,0.0,0.0
231925,0.0,0.0,0.0,0.0
231926,0.0,0.0,0.0,0.0
231927,0.0,0.0,0.0,0.0
231928,0.0,0.0,0.0,0.0
231929,0.0,0.0,0.0,0.0
231930,0.0,0.0,0.0,0.0
231931,0.0,0.0,0.0,0.0
231932,0.0,0.0,0.0,0.0
231933,0.0,0.0,0.0,0.0
231934,0.0,0.0,0.0,0.0
231935,0.0,0.0,0.0,0.0
231936,0.0,0.0,0.0,0.0
231937,0.0,0.0,0.0,0.0
231938,0.0,0.0,0.0,0.0
231939,0.0,0.0,0.0,0.0
231940,0.0,0.0,0.0,0.0
231941,0.0,0.0,0.0,0.0
231942,0.0,0.0,0.0,0.0
231943,0.0,0.0,0.0,0.0
231944,0.0,0.0,0.0,0.0
231945,0.0,0.0,0.0,0.0
231946,0.0,0.0,0.0,0.0
231947,0.0,0.0,0.0,0.0
231948,0.0,0.0,0.0,0.0
231949,0.0,0.0,0.0,0.0
231950,0.0,0.0,0.0,0.0
231951,0.0,0.0,0.0,0.0
231952,0.0,0.0,0.0,0.0
231953,0.0,0.0,0.0,0.0
231954,0.0,0.0,0.0,0.0
231955,0.0,0.0,0.0,0.0
231956,0.0,0.0,0.0,0.0
231957,0.0,0.0,0.0,0.0
231958,0.0,0.0,0.0,0.0
231959,0.0,0.0,0.0,0.0
231960,0.0,0.0,0.0,0.0
231961,0.0,0.0,0.0,0.0
231962,0.0,0.0,0.0,0.0
231963,0.0,0.0,0.0,0.0
231964,0.0,0.0,0.0,0.0
231965,0.0,0.0,0.0,0.0
231966,0.0,0.0,0.0,0.0
231967,0.0,0.0,0.0,0.0
231968,0.0,0.0,0.0,0.0
231969,0.0,0.0,0.0,0.0
231970,0.0,0.0,0.0,0.0
231971,0.0,0.0,0.0,0.0
231972,0.0,0.0,0.0,0.0
231973,0.0,0.0,0.0,0.0
231974,0.0,0.0,0.0,0.0
231975,0.0,0.0,0.0,0.0
231976,0.0,0.0,0.0,0.0
231977,0.0,0.0,0.0,0.0
231978,0.0,0.0,0.0,0.0
231979,0.0,0.0,0.0,0.0
231980,0.0,0.0,0.0,0.0
231981,0.0,0.0,0.0,0.0
231982,0.0,0.0,0.0,0.0
231983,0.0,0.0,0.0,0.0
231984,0.0,0.0,0.0,0.0
231985,0.0,0.0,0.0,0.0
231986,0.0,0.0,0.0,0.0
231987,0.0,0.0,0.0,0.0
231988,0.0,0.0,0.0,0.0
231989,0.0,0.0,0.0,0.0
231990,0.0,0.0,0.0,0.0
231991,0.0,0.0,0.0,0.0
231992,0.0,0.0,0.0,0.0
231993,0.0,0.0,0.0,0.0
231994,0.0,0.0,0.0,0.0
231995,0.0,0.0,0.0,0.0
231996,0.0,0.0,0.0,0.0
231997,0.0,0.0,0.0,0.0
231998,0.0,0.0,0.0,0.0
231999,0.0,0.0,0.0,0.0
232000,0.0,0.0,0.0,0.0
232001,0.0,0.0,0.0,0.0
232002,0.0,0.0,0.0,0.0
232003,0.0,0.0,0.0,0.0
232004,0.0,0.0,0.0,0.0
232005,0.0,0.0,0.0,0.0
232006,0.0,0.0,0.0,0.0
232007,0.0,0.0,0.0,0.0
232008,0.0,0.0,0.0,0.0
232009,0.0,0.0,0.0,0.0
232010,0.0,0.0,0.0,0.0
232011,0.0,0.0,0.0,0.0
232012,0.0,0.0,0.0,0.0
232013,0.0,0.0,0.0,0.0
232014,0.0,0.0,0.0,0.0
232015,0.0,0.0,0.0,0.0
232016,0.0,0.0,0.0,0.0
232017,0.0,0.0,0.0,0.0
232018,0.0,0.0,0.0,0.0
232019,0.0,0.0,0.0,0.0
232020,0.0,0.0,0.0,0.0
232021,0.0,0.0,0.0,0.0
232022,0.0,0.0,0.0,0.0
232023,0.0,0.0,0.0,0.0
232024,0.0,0.0,0.0,0.0
232025,0.0,0.0,0.0,0.0
232026,0.0,0.0,0.0,0.0
232027,0.0,0.0,0.0,0.0
232028,0.0,0.0,0.0,0.0
232029,0.0,0.0,0.0,0.0
232030,0.0,0.0,0.0,0.0
232031,0.0,0.0,0.0,0.0
232032,0.0,0.0,0.0,0.0
232033,0.0,0.0,0.0,0.0
232034,0.0,0.0,0.0,0.0
232035,0.0,0.0,0.0,0.0
232036,0.0,0.0,0.0,0.0
232037,0.0,0.0,0.0,0.0
232038,0.0,0.0,0.0,0.0
232039,0.0,0.0,0.0,0.0
232040,0.0,0.0,0.0,0.0
232041,0.0,0.0,0.0,0.0
232042,0.0,0.0,0.0,0.0
232043,0.0,0.0,0.0,0.0
232044,0.0,0.0,0.0,0.0
232045,0.0,0.0,0.0,0.0
232046,0.0,0.0,0.0,0.0
232047,0.0,0.0,0.0,0.0
232048,0.0,0.0,0.0,0.0
232049,0.0,0.0,0.0,0.0
232050,0.0,0.0,0.0,0.0
232051,0.0,0.0,0.0,0.0
232052,0.0,0.0,0.0,0.0
232053,0.0,0.0,0.0,0.0
232054,0.0,0.0,0.0,0.0
232055,0.0,0.0,0.0,0.0
232056,0.0,0.0,0.0,0.0
232057,0.0,0.0,0.0,0.0
232058,0.0,0.0,0.0,0.0
232059,0.0,0.0,0.0,0.0
232060,0.0,0.0,0.0,0.0
232061,0.0,0.0,0.0,0.0
232062,0.0,0.0,0.0,0.0
232063,0.0,0.0,0.0,0.0
232064,0.0,0.0,0.0,0.0
232065,0.0,0.0,0.0,0.0
232066,0.0,0.0,0.0,0.0
232067,0.0,0.0,0.0,0.0
232068,0.0,0.0,0.0,0.0
232069,0.0,0.0,0.0,0.0
232070,0.0,0.0,0.0,0.0
232071,0.0,0.0,0.0,0.0
232072,0.0,0.0,0.0,0.0
232073,0.0,0.0,0.0,0.0
232074,0.0,0.0,0.0,0.0
232075,0.0,0.0,0.0,0.0
232076,0.0,0.0,0.0,0.0
232077,0.0,0.0,0.0,0.0
232078,0.0,0.0,0.0,0.0
232079,0.0,0.0,0.0,0.0
232080,0.0,0.0,0.0,0.0
232081,0.0,0.0,0.0,0.0
232082,0.0,0.0,0.0,0.0
232083,0.0,0.0,0.0,0.0
232084,0.0,0.0,0.0,0.0
232085,0.0,0.0,0.0,0.0
232086,0.0,0.0,0.0,0.0
232087,0.0,0.0,0.0,0.0
232088,0.0,0.0,0.0,0.0
232089,0.0,0.0,0.0,0.0
232090,0.0,0.0,0.0,0.0
232091,0.0,0.0,0.0,0.0
232092,0.0,0.0,0.0,0.0
232093,0.0,0.0,0.0,0.0
232094,6.0,76905.0,0.0,0.0
232095,7.0,159550.0,0.0,0.0
232096,10.0,190442.0,0.0,0.0
232097,1.0,14131.0,0.0,0.0
232098,0.0,0.0,0.0,0.0
232099,0.0,0.0,0.0,0.0
232100,0.0,0.0,0.0,0.0
232101,0.0,0.0,0.0,0.0
232102,0.0,0.0,0.0,0.0
232103,0.0,0.0,0.0,0.0
232104,0.0,0.0,0.0,0.0
232105,0.0,0.0,0.0,0.0
232106,0.0,0.0,0.0,0.0
232107,0.0,0.0,0.0,0.0
232108,0.0,0.0,0.0,0.0
232109,0.0,0.0,0.0,0.0
232110,0.0,0.0,0.0,0.0
232111,0.0,0.0,0.0,0.0
232112,0.0,0.0,0.0,0.0
232113,0.0,0.0,0.0,0.0
232114,0.0,0.0,0.0,0.0
232115,0.0,0.0,0.0,0.0
232116,0.0,0.0,0.0,0.0
232117,0.0,0.0,0.0,0.0
232118,0.0,0.0,0.0,0.0
232119,0.0,0.0,0.0,0.0
232120,0.0,0.0,0.0,0.0
232121,0.0,0.0,0.0,0.0
232122,0.0,0.0,0.0,0.0
232123,0.0,0.0,0.0,0.0
232124,0.0,0.0,0.0,0.0
232125,0.0,0.0,0.0,0.0
232126,0.0,0.0,0.0,0.0
232127,0.0,0.0,0.0,0.0
232128,0.0,0.0,0.0,0.0
232129,0.0,0.0,0.0,0.0
23213,0.0,0.0,0.0,0.0
232130,0.0,0.0,0.0,0.0
232131,0.0,0.0,0.0,0.0
232132,0.0,0.0,0.0,0.0
232133,0.0,0.0,0.0,0.0
232134,0.0,0.0,0.0,0.0
232135,0.0,0.0,0.0,0.0
232136,0.0,0.0,0.0,0.0
232137,0.0,0.0,0.0,0.0
232138,0.0,0.0,0.0,0.0
232139,0.0,0.0,0.0,0.0
23214,0.0,0.0,0.0,0.0
232140,0.0,0.0,0.0,0.0
232141,0.0,0.0,0.0,0.0
232142,0.0,0.0,0.0,0.0
232143,0.0,0.0,0.0,0.0
232144,0.0,0.0,0.0,0.0
232145,0.0,0.0,0.0,0.0
232146,0.0,0.0,0.0,0.0
232147,0.0,0.0,0.0,0.0
232148,0.0,0.0,0.0,0.0
232149,0.0,0.0,0.0,0.0
23215,0.0,0.0,0.0,0.0
232150,0.0,0.0,0.0,0.0
232151,0.0,0.0,0.0,0.0
232152,0.0,0.0,0.0,0.0
232153,0.0,0.0,0.0,0.0
232154,0.0,0.0,0.0,0.0
232155,0.0,0.0,0.0,0.0
232156,0.0,0.0,0.0,0.0
232157,0.0,0.0,0.0,0.0
232158,0.0,0.0,0.0,0.0
232159,0.0,0.0,0.0,0.0
23216,0.0,0.0,0.0,0.0
232160,0.0,0.0,0.0,0.0
232161,0.0,0.0,0.0,0.0
232162,0.0,0.0,0.0,0.0
232163,0.0,0.0,0.0,0.0
232164,0.0,0.0,0.0,0.0
232165,0.0,0.0,0.0,0.0
232166,0.0,0.0,0.0,0.0
232167,0.0,0.0,0.0,0.0
232168,0.0,0.0,0.0,0.0
232169,0.0,0.0,0.0,0.0
23217,0.0,0.0,0.0,0.0
232170,0.0,0.0,0.0,0.0
232171,0.0,0.0,0.0,0.0
232172,0.0,0.0,0.0,0.0
232173,0.0,0.0,0.0,0.0
232174,0.0,0.0,0.0,0.0
232175,0.0,0.0,0.0,0.0
232176,0.0,0.0,0.0,0.0
232177,0.0,0.0,0.0,0.0
232178,0.0,0.0,0.0,0.0
232179,0.0,0.0,0.0,0.0
23218,0.0,0.0,0.0,0.0
232180,0.0,0.0,0.0,0.0
232181,0.0,0.0,0.0,0.0
232182,0.0,0.0,0.0,0.0
232183,0.0,0.0,0.0,0.0
232184,0.0,0.0,0.0,0.0
232185,0.0,0.0,0.0,0.0
232186,0.0,0.0,0.0,0.0
232187,0.0,0.0,0.0,0.0
232188,0.0,0.0,0.0,0.0
232189,0.0,0.0,0.0,0.0
232190,0.0,0.0,0.0,0.0
232191,0.0,0.0,0.0,0.0
232192,0.0,0.0,0.0,0.0
232193,0.0,0.0,0.0,0.0
232194,0.0,0.0,0.0,0.0
232195,0.0,0.0,0.0,0.0
232196,0.0,0.0,0.0,0.0
232197,0.0,0.0,0.0,0.0
232198,0.0,0.0,0.0,0.0
232199,0.0,0.0,0.0,0.0
232200,0.0,0.0,0.0,0.0
232201,0.0,0.0,0.0,0.0
232202,0.0,0.0,0.0,0.0
232203,0.0,0.0,0.0,0.0
232204,0.0,0.0,0.0,0.0
232205,0.0,0.0,0.0,0.0
232206,0.0,0.0,0.0,0.0
232207,0.0,0.0,0.0,0.0
232208,0.0,0.0,0.0,0.0
232209,0.0,0.0,0.0,0.0
232210,0.0,0.0,0.0,0.0
232211,0.0,0.0,0.0,0.0
232212,0.0,0.0,0.0,0.0
232213,0.0,0.0,0.0,0.0
232214,0.0,0.0,0.0,0.0
232215,0.0,0.0,0.0,0.0
232216,0.0,0.0,0.0,0.0
232217,0.0,0.0,0.0,0.0
232218,0.0,0.0,0.0,0.0
232219,0.0,0.0,0.0,0.0
232220,0.0,0.0,0.0,0.0
232221,0.0,0.0,0.0,0.0
232222,0.0,0.0,0.0,0.0
232223,0.0,0.0,0.0,0.0
232224,0.0,0.0,0.0,0.0
232225,0.0,0.0,0.0,0.0
232226,0.0,0.0,0.0,0.0
232227,0.0,0.0,0.0,0.0
232228,0.0,0.0,0.0,0.0
232229,0.0,0.0,0.0,0.0
232230,0.0,0.0,0.0,0.0
232231,0.0,0.0,0.0,0.0
232232,0.0,0.0,0.0,0.0
232233,0.0,0.0,0.0,0.0
232234,0.0,0.0,0.0,0.0
232235,0.0,0.0,0.0,0.0
232236,0.0,0.0,0.0,0.0
232237,0.0,0.0,0.0,0.0
232238,0.0,0.0,0.0,0.0
232239,0.0,0.0,0.0,0.0
232240,0.0,0.0,0.0,0.0
232241,0.0,0.0,0.0,0.0
232242,0.0,0.0,0.0,0.0
232243,0.0,0.0,0.0,0.0
232244,0.0,0.0,0.0,0.0
232245,0.0,0.0,0.0,0.0
232246,0.0,0.0,0.0,0.0
232247,0.0,0.0,0.0,0.0
232248,0.0,0.0,0.0,0.0
232249,0.0,0.0,0.0,0.0
232250,0.0,0.0,0.0,0.0
232251,0.0,0.0,0.0,0.0
232252,0.0,0.0,0.0,0.0
232253,0.0,0.0,0.0,0.0
232254,0.0,0.0,0.0,0.0
232255,0.0,0.0,0.0,0.0
232256,0.0,0.0,0.0,0.0
232257,0.0,0.0,0.0,0.0
232258,0.0,0.0,0.0,0.0
232259,0.0,0.0,0.0,0.0
232260,0.0,0.0,0.0,0.0
232261,0.0,0.0,0.0,0.0
232262,0.0,0.0,0.0,0.0
232263,0.0,0.0,0.0,0.0
232264,0.0,0.0,0.0,0.0
232265,0.0,0.0,0.0,0.0
232266,0.0,0.0,0.0,0.0
232267,0.0,0.0,0.0,0.0
232268,0.0,0.0,0.0,0.0
232269,0.0,0.0,0.0,0.0
232270,0.0,0.0,0.0,0.0
232271,0.0,0.0,0.0,0.0
232272,0.0,0.0,0.0,0.0
232273,0.0,0.0,0.0,0.0
232274,0.0,0.0,0.0,0.0
232275,0.0,0.0,0.0,0.0
232276,0.0,0.0,0.0,0.0
232277,0.0,0.0,0.0,0.0
232278,0.0,0.0,0.0,0.0
232279,0.0,0.0,0.0,0.0
232280,0.0,0.0,0.0,0.0
232281,0.0,0.0,0.0,0.0
232282,0.0,0.0,0.0,0.0
232283,0.0,0.0,0.0,0.0
232284,0.0,0.0,0.0,0.0
232285,0.0,0.0,0.0,0.0
232286,0.0,0.0,0.0,0.0
232287,0.0,0.0,0.0,0.0
232288,0.0,0.0,0.0,0.0
232289,0.0,0.0,0.0,0.0
232290,0.0,0.0,0.0,0.0
232291,0.0,0.0,0.0,0.0
232292,0.0,0.0,0.0,0.0
232293,0.0,0.0,0.0,0.0
232294,0.0,0.0,0.0,0.0
232295,0.0,0.0,0.0,0.0
232296,0.0,0.0,0.0,0.0
232297,0.0,0.0,0.0,0.0
232298,0.0,0.0,0.0,0.0
232299,0.0,0.0,0.0,0.0
232300,0.0,0.0,0.0,0.0
232301,0.0,0.0,0.0,0.0
232302,0.0,0.0,0.0,0.0
232303,0.0,0.0,0.0,0.0
232304,0.0,0.0,0.0,0.0
232305,0.0,0.0,0.0,0.0
232306,0.0,0.0,0.0,0.0
232307,0.0,0.0,0.0,0.0
232308,0.0,0.0,0.0,0.0
232309,0.0,0.0,0.0,0.0
23231,0.0,0.0,0.0,0.0
232310,0.0,0.0,0.0,0.0
232311,0.0,0.0,0.0,0.0
232312,0.0,0.0,0.0,0.0
232313,0.0,0.0,0.0,0.0
232314,0.0,0.0,0.0,0.0
232315,0.0,0.0,0.0,0.0
232316,0.0,0.0,0.0,0.0
232317,0.0,0.0,0.0,0.0
232318,0.0,0.0,0.0,0.0
232319,0.0,0.0,0.0,0.0
23232,0.0,0.0,0.0,0.0
232320,0.0,0.0,0.0,0.0
232321,0.0,0.0,0.0,0.0
232322,0.0,0.0,0.0,0.0
232323,0.0,0.0,0.0,0.0
232324,0.0,0.0,0.0,0.0
232325,0.0,0.0,0.0,0.0
232326,0.0,0.0,0.0,0.0
232327,0.0,0.0,0.0,0.0
232328,0.0,0.0,0.0,0.0
232329,0.0,0.0,0.0,0.0
232330,0.0,0.0,0.0,0.0
232331,0.0,0.0,0.0,0.0
232332,0.0,0.0,0.0,0.0
232333,0.0,0.0,0.0,0.0
232334,17.0,1547858.0,0.0,0.0
232335,6.0,528359.0,0.0,0.0
232336,8.0,691523.0,0.0,0.0
232337,9.0,637564.0,0.0,0.0
232338,21.0,1419384.0,0.0,0.0
232339,0.0,0.0,0.0,0.0
232340,44.0,3693004.0,0.0,0.0
232341,10.0,787197.0,0.0,0.0
232342,3.0,224368.0,0.0,0.0
232343,5.0,302047.0,0.0,0.0
232344,5.0,261702.0,0.0,0.0
232345,0.0,0.0,0.0,0.0
232346,0.0,0.0,0.0,0.0
232347,0.0,0.0,0.0,0.0
232348,0.0,0.0,0.0,0.0
232349,0.0,0.0,0.0,0.0
232350,0.0,0.0,0.0,0.0
232351,0.0,0.0,0.0,0.0
232352,0.0,0.0,0.0,0.0
232353,0.0,0.0,0.0,0.0
232354,0.0,0.0,0.0,0.0
232355,0.0,0.0,0.0,0.0
232356,0.0,0.0,0.0,0.0
232357,0.0,0.0,0.0,0.0
232358,65.0,2752374.0,0.0,0.0
232359,0.0,0.0,0.0,0.0
232360,0.0,0.0,0.0,0.0
232361,0.0,0.0,0.0,0.0
232362,0.0,0.0,0.0,0.0
232363,0.0,0.0,0.0,0.0
232364,9.0,686250.0,0.0,0.0
232365,12.0,793560.0,0.0,0.0
232366,4.0,262120.0,0.0,0.0
232367,21.0,1341270.0,0.0,0.0
232368,9.0,545670.0,0.0,0.0
232369,10.0,597196.0,0.0,0.0
232370,0.0,0.0,0.0,0.0
232371,0.0,0.0,0.0,0.0
232372,0.0,0.0,0.0,0.0
232373,0.0,0.0,0.0,0.0
232374,0.0,0.0,0.0,0.0
232375,0.0,0.0,0.0,0.0
232376,0.0,0.0,0.0,0.0
232377,0.0,0.0,0.0,0.0
232378,0.0,0.0,0.0,0.0
232379,0.0,0.0,0.0,0.0
232380,0.0,0.0,0.0,0.0
232381,0.0,0.0,0.0,0.0
232382,0.0,0.0,0.0,0.0
232383,0.0,0.0,0.0,0.0
232384,0.0,0.0,0.0,0.0
232385,0.0,0.0,0.0,0.0
232386,0.0,0.0,0.0,0.0
232387,0.0,0.0,0.0,0.0
232388,0.0,0.0,0.0,0.0
232389,0.0,0.0,0.0,0.0
232391,3.0,327317.0,0.0,0.0
232392,0.0,0.0,0.0,0.0
232393,0.0,0.0,0.0,0.0
232394,0.0,0.0,0.0,0.0
232395,0.0,0.0,0.0,0.0
232396,0.0,0.0,0.0,0.0
232397,0.0,0.0,0.0,0.0
232398,0.0,0.0,0.0,0.0
232399,0.0,0.0,0.0,0.0
232400,0.0,0.0,0.0,0.0
232401,0.0,0.0,0.0,0.0
232402,0.0,0.0,0.0,0.0
232403,0.0,0.0,0.0,0.0
232404,0.0,0.0,0.0,0.0
232405,0.0,0.0,0.0,0.0
232406,0.0,0.0,0.0,0.0
232407,0.0,0.0,0.0,0.0
232408,0.0,0.0,0.0,0.0
232409,0.0,0.0,0.0,0.0
232410,0.0,0.0,0.0,0.0
232411,0.0,0.0,0.0,0.0
232412,0.0,0.0,0.0,0.0
232413,0.0,0.0,0.0,0.0
232414,0.0,0.0,0.0,0.0
232415,0.0,0.0,0.0,0.0
232416,0.0,0.0,0.0,0.0
232417,0.0,0.0,0.0,0.0
232418,0.0,0.0,0.0,0.0
232419,0.0,0.0,0.0,0.0
232420,0.0,0.0,0.0,0.0
232421,0.0,0.0,0.0,0.0
232422,0.0,0.0,0.0,0.0
232423,0.0,0.0,0.0,0.0
232424,0.0,0.0,0.0,0.0
232425,0.0,0.0,0.0,0.0
232426,0.0,0.0,0.0,0.0
232427,0.0,0.0,0.0,0.0
232428,0.0,0.0,0.0,0.0
232429,0.0,0.0,0.0,0.0
232430,0.0,0.0,0.0,0.0
232431,0.0,0.0,0.0,0.0
232432,0.0,0.0,0.0,0.0
232433,0.0,0.0,0.0,0.0
232434,0.0,0.0,0.0,0.0
232435,0.0,0.0,0.0,0.0
232436,0.0,0.0,0.0,0.0
232437,0.0,0.0,0.0,0.0
232439,0.0,0.0,0.0,0.0
232440,0.0,0.0,0.0,0.0
232441,0.0,0.0,0.0,0.0
232442,0.0,0.0,0.0,0.0
232443,0.0,0.0,0.0,0.0
232444,0.0,0.0,0.0,0.0
232445,0.0,0.0,0.0,0.0
232446,0.0,0.0,0.0,0.0
232447,0.0,0.0,0.0,0.0
232448,0.0,0.0,0.0,0.0
232449,0.0,0.0,0.0,0.0
232450,0.0,0.0,0.0,0.0
232451,5.0,118560.0,0.0,0.0
232452,5.0,148021.0,0.0,0.0
232453,13.0,22655.0,0.0,0.0
232454,11.0,25511.0,0.0,0.0
232455,5.0,12534.0,0.0,0.0
232456,11.0,38416.0,0.0,0.0
232457,0.0,0.0,0.0,0.0
232458,0.0,0.0,0.0,0.0
232459,0.0,0.0,0.0,0.0
232460,0.0,0.0,0.0,0.0
232461,0.0,0.0,0.0,0.0
232462,0.0,0.0,0.0,0.0
232463,0.0,0.0,0.0,0.0
232464,0.0,0.0,0.0,0.0
232465,0.0,0.0,0.0,0.0
232466,0.0,0.0,0.0,0.0
232467,0.0,0.0,0.0,0.0
232468,0.0,0.0,0.0,0.0
232469,0.0,0.0,0.0,0.0
232470,0.0,0.0,0.0,0.0
232471,0.0,0.0,0.0,0.0
232472,0.0,0.0,0.0,0.0
232473,0.0,0.0,0.0,0.0
232474,0.0,0.0,0.0,0.0
232475,0.0,0.0,0.0,0.0
232476,0.0,0.0,0.0,0.0
232477,0.0,0.0,0.0,0.0
232478,0.0,0.0,0.0,0.0
232479,0.0,0.0,0.0,0.0
232480,0.0,0.0,0.0,0.0
232481,0.0,0.0,0.0,0.0
232482,0.0,0.0,0.0,0.0
232483,0.0,0.0,0.0,0.0
232484,0.0,0.0,0.0,0.0
232485,0.0,0.0,0.0,0.0
232486,0.0,0.0,0.0,0.0
232487,0.0,0.0,0.0,0.0
232488,0.0,0.0,0.0,0.0
232489,0.0,0.0,0.0,0.0
232490,0.0,0.0,0.0,0.0
232491,0.0,0.0,0.0,0.0
232492,0.0,0.0,0.0,0.0
